file,gain,exptime,offset,set_temp,ccd_temp,date_obs,rotator,focuspos,object,t,cell,minutes,flipped,temp_off,temp_flag,sky_mode_R,sky_mean_R,sky_med_R,sky_clip_R,sky_p999_R,sky_mode_G1,sky_mean_G1,sky_med_G1,sky_clip_G1,sky_p999_G1,sky_mode_G2,sky_mean_G2,sky_med_G2,sky_clip_G2,sky_p999_G2,sky_mode_B,sky_mean_B,sky_med_B,sky_clip_B,sky_p999_B,sig_mean_R,sig_med_R,sig_clip_R,sig_p999_R,sig_mean_G1,sig_med_G1,sig_clip_G1,sig_p999_G1,sig_mean_G2,sig_med_G2,sig_clip_G2,sig_p999_G2,sig_mean_B,sig_med_B,sig_clip_B,sig_p999_B,sky_mode_green,sky_dev,rejected,reject_reason,F_sky_R,F_sky_err_R,F_sky_G1,F_sky_err_G1,F_sky_G2,F_sky_err_G2,F_sky_B,F_sky_err_B,F_sky_green
Light_NGC 7000_30.0s_Bin1_20260906-014652_181deg_0025.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:46:21.700682,181.0,6752,NGC 7000,2026-09-05 23:46:21.700682,A,176.30931825000002,False,0.0,False,74.27107638124588,75.92079162597656,75.0,1.52587890625e-05,253.39500000001135,75.052978515625,76.47308349609375,75.0,1.52587890625e-05,226.46500000000378,75.09514925373135,76.544189453125,75.0,3.0517578125e-05,247.93000000000757,70.80394615283093,71.59207153320312,71.0,1.52587890625e-05,163.46500000000378,76.74870681762695,75.0,7.62939453125e-05,250.0,77.16305541992188,76.0,5.7220458984375e-05,232.0,77.17684936523438,76.0,5.7220458984375e-05,239.85700000001816,72.11729049682617,71.0,3.4332275390625e-05,168.85700000001816,75.07406388467817,-0.10216064607712498,False,,1.699549967241494,0.18049426666666665,1.831228001847508,0.17956753333333333,1.8349027505562328,0.17918689999999998,1.0743251290002083,0.18059046666666667,1.8330653762018705
Light_NGC 7000_120.0s_Bin1_20260906-014928_181deg_0025.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:47:27.697007,181.0,6752,NGC 7000,2026-09-05 23:47:27.697007,B,177.409257,False,0.0,False,102.42630597014926,109.11949157714844,104.0,0.0001220703125,785.4650000000038,106.15535956580733,111.65061950683594,107.0,0.0001068115234375,789.0,106.11598746081505,111.76898193359375,107.0,0.0001373291015625,670.4650000000038,88.58870967741936,91.88255310058594,89.0,6.103515625e-05,405.39500000001135,111.85747146606445,107.0,0.000194549560546875,828.0,113.86730575561523,110.0,0.00018310546875,789.4280000000726,113.87804412841797,110.0,0.000186920166015625,751.7140000000363,93.50593948364258,91.0,0.000125885009765625,498.42800000007264,106.13567351331119,-0.004052193644692474,False,,1.6953518711805613,0.04512356666666666,1.8540514619555395,0.044891883333333334,1.8483576460712796,0.044796724999999996,1.071520968365486,0.04514761666666667,1.8512045540134094
Light_NGC 7000_30.0s_Bin1_20260906-015052_181deg_0025.fit,200,30.0,15,-20.0,-19.5,2026-09-05T23:50:21.704900,181.0,6752,NGC 7000,2026-09-05 23:50:21.704900,C,180.30938855000002,False,0.5,False,124.84615384615384,133.6781768798828,126.0,0.0002288818359375,1103.8600000000151,130.85,137.52316284179688,131.0,0.0001678466796875,1021.2550000000265,130.07894736842104,137.38987731933594,131.0,0.0001678466796875,1008.9300000000076,104.55246913580247,108.24748229980469,105.0,9.1552734375e-05,587.7900000000227,137.38019180297852,132.0,0.00026702880859375,1170.0,140.39245986938477,135.0,0.000263214111328125,1067.5710000000545,140.3581314086914,135.0,0.000286102294921875,1068.7140000000363,110.62746047973633,107.0,0.000179290771484375,673.2850000000908,130.46447368421053,0.1473766944247495,False,,1.6910748057837233,0.030635866666666667,1.8641544988974668,0.030458533333333333,1.8401315220270857,0.030449633333333333,1.0702409688916532,0.0306611,1.8521430104622763
Light_NGC 7000_120.0s_Bin1_20260906-015334_181deg_0025.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:51:33.704852,181.0,6752,NGC 7000,2026-09-05 23:51:33.704852,D,181.50938775,False,0.0,False,287.97899159663865,322.2857360839844,296.0,0.0011444091796875,4095.0,307.8918918918919,336.7576446533203,314.0,0.0008697509765625,3885.325000000019,309.0777777777778,336.50318908691406,314.0,0.0009307861328125,3676.4000000006054,207.8846153846154,223.40687561035156,210.0,0.000396728515625,2393.650000000038,335.3764457702637,318.0,0.0010833740234375,4095.0,346.5615119934082,331.0,0.000957489013671875,3897.8560000001453,346.1742134094238,331.0,0.000934600830078125,3894.142000000109,230.08537673950195,220.0,0.00063323974609375,2523.4270000001998,308.4848348348348,0.0,False,,1.6721976680156354,0.007658966666666667,1.814147716120763,0.007614633333333333,1.8226450687718787,0.007612408333333333,1.059629559560283,0.007665275,1.818396392446321
Light_NGC 7000_30.0s_Bin1_20260906-015506_181deg_0026.fit,50,30.0,15,-20.0,-19.5,2026-09-05T23:54:35.714413,181.0,6752,NGC 7000,2026-09-05 23:54:35.714413,A,184.54288043333332,False,0.5,False,74.5538105046344,76.17335510253906,75.0,3.0517578125e-05,249.46500000000378,75.33813580556252,76.71925354003906,76.0,3.0517578125e-05,226.0,75.39684039967594,76.790283203125,76.0,1.52587890625e-05,236.46500000000378,70.84788398934596,71.63751220703125,71.0,1.52587890625e-05,155.0,76.95429611206055,76.0,6.4849853515625e-05,244.85700000001816,77.3814582824707,76.0,5.7220458984375e-05,242.0,77.41375732421875,76.0,6.866455078125e-05,231.85700000001816,72.16598510742188,71.0,5.340576171875e-05,171.0,75.36748810261923,0.10836185682395347,False,,1.750581855504148,0.18049426666666665,1.882432993013606,0.17956753333333333,1.888961851755491,0.17918689999999998,1.0822598834007808,0.18059046666666667,1.8856974223845484
Light_NGC 7000_120.0s_Bin1_20260906-015726_181deg_0026.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:55:25.705797,181.0,6752,NGC 7000,2026-09-05 23:55:25.705797,B,185.37607016666666,False,0.0,False,104.30869565217391,110.52655029296875,105.0,0.000152587890625,740.9300000000076,107.37231182795699,112.82257080078125,108.0,0.0001068115234375,687.8600000000151,107.33238958097395,112.82669067382812,108.0,0.0001068115234375,706.7900000000227,89.15020161290323,92.19737243652344,90.0,4.57763671875e-05,406.86000000001513,113.09743118286133,109.0,0.0001983642578125,794.0,114.98049545288086,111.0,0.00017547607421875,731.0,115.0271224975586,111.0,0.000202178955078125,747.8570000000182,93.86149978637695,91.0,0.00012969970703125,467.85700000001816,107.35235070446547,0.24105684687151954,False,,1.7802920074900461,0.04512356666666666,1.9086827409301983,0.044891883333333334,1.902848477337455,0.044796724999999996,1.0968709910301366,0.04514761666666667,1.9057656091338266
Light_NGC 7000_30.0s_Bin1_20260906-015822_181deg_0026.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:57:51.714309,181.0,6752,NGC 7000,2026-09-05 23:57:51.714309,C,187.80954536666667,False,0.0,False,129.63333333333333,137.84031677246094,131.0,0.0002288818359375,1027.9050000000643,135.7941176470588,141.55487060546875,136.0,0.000152587890625,887.3250000000189,135.81277533039648,141.56588745117188,136.0,0.0001373291015625,922.185000000034,105.8475935828877,109.75761413574219,106.0,9.1552734375e-05,554.695000000087,142.0282859802246,137.0,0.000263214111328125,1104.0,145.1862678527832,140.0,0.0002288818359375,1035.7140000000363,145.09791564941406,140.0,0.00025177001953125,1001.8570000000182,112.32125473022461,109.0,0.00017547607421875,656.7140000000363,135.80344648872764,0.8809583237994109,False,,1.8377341982623556,0.030635866666666667,2.0147450710543295,0.030458533333333333,2.0147244810656515,0.030449633333333333,1.1099509090761783,0.0306611,2.0147347760599903
Light_NGC 7000_120.0s_Bin1_20260906-020124_181deg_0026.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:59:23.713280,181.0,6752,NGC 7000,2026-09-05 23:59:23.713280,D,189.34286155,False,0.0,False,316.9096385542169,344.52166748046875,322.0,0.0008544921875,3794.7850000001854,333.359649122807,360.0075988769531,341.0,0.000732421875,3184.650000000038,336.77710843373495,359.97850036621094,340.0,0.000762939453125,3270.3000000000757,215.51639344262296,232.4077606201172,221.0,0.0003509521484375,1973.510000000053,360.73070526123047,344.0,0.00099945068359375,4091.9980000002543,372.91511154174805,358.0,0.000881195068359375,3646.0,372.6249771118164,358.0,0.000926971435546875,3753.7130000001634,241.2895965576172,231.0,0.000614166259765625,2301.857000000018,335.068378778271,1.1375572481791092,False,,1.8937765287088284,0.007658966666666667,2.00807534925653,0.007614633333333333,2.0335036842850425,0.007612408333333333,1.118129237113877,0.007665275,2.0207895167707863
Light_NGC 7000_30.0s_Bin1_20260906-020236_181deg_0027.fit,50,30.0,15,-20.0,-20.0,2026-09-06T00:02:05.723188,181.0,6752,NGC 7000,2026-09-06 00:02:05.723188,A,192.04302668333332,False,0.0,False,75.40748779164406,76.79997253417969,76.0,1.52587890625e-05,222.93000000000757,76.13344355219651,77.37841796875,76.0,1.52587890625e-05,207.93000000000757,76.19885515181683,77.41567993164062,76.0,3.0517578125e-05,206.46500000000378,71.16528336143172,71.91679382324219,71.0,1.52587890625e-05,142.0,77.84051895141602,77.0,6.4849853515625e-05,249.85700000001816,78.26236724853516,77.0,4.9591064453125e-05,230.0,78.30102157592773,77.0,5.7220458984375e-05,213.85700000001816,72.55405044555664,72.0,3.4332275390625e-05,161.0,76.16614935200667,0.6813757899305776,False,,1.9046657113929462,0.18049426666666665,2.0252444433175643,0.17956753333333333,2.032672388945886,0.17918689999999998,1.1395791841254552,0.18059046666666667,2.028958416131725
Light_NGC 7000_120.0s_Bin1_20260906-020514_181deg_0027.fit,50,120.0,15,-20.0,-20.0,2026-09-06T00:03:13.714466,181.0,6752,NGC 7000,2026-09-06 00:03:13.714466,B,193.17621465,False,0.0,False,106.52225130890052,112.20187377929688,107.0,9.1552734375e-05,691.6500000000378,109.49252801992527,114.61698913574219,110.0,9.1552734375e-05,678.185000000034,109.66059957173448,114.72564697265625,110.0,0.0001068115234375,648.3950000000114,90.11561561561561,92.99201965332031,91.0,6.103515625e-05,427.1150000000416,115.08078002929688,111.0,0.000202178955078125,771.8570000000182,117.0407485961914,113.0,0.00018310546875,715.7140000000363,117.08148956298828,113.0,0.00019073486328125,709.0,94.76139450073242,92.0,0.00012969970703125,450.85700000001816,109.57656379582988,0.6891417955264023,False,,1.8801755337367263,0.04512356666666666,2.0038632388614825,0.044891883333333334,2.0071446600358067,0.044796724999999996,1.1404571323492272,0.04514761666666667,2.0055039494486446
Light_NGC 7000_30.0s_Bin1_20260906-020612_181deg_0027.fit,200,30.0,15,-20.0,-20.0,2026-09-06T00:05:41.709663,181.0,6752,NGC 7000,2026-09-06 00:05:41.709663,C,195.64280126666665,False,0.0,False,129.04651162790697,137.69915771484375,131.0,0.000213623046875,1000.9300000000076,133.9047619047619,141.46038818359375,136.0,0.000152587890625,946.9750000000568,134.6968085106383,141.35275268554688,136.0,0.000152587890625,927.6500000000378,105.184350132626,109.77877807617188,106.0,6.103515625e-05,567.8600000000151,141.40647506713867,136.0,0.0002288818359375,1004.9990000001271,144.41849899291992,140.0,0.0001983642578125,904.8570000000182,144.36804580688477,140.0,0.000213623046875,872.8570000000182,111.88596725463867,109.0,0.000133514404296875,585.9990000001271,134.3007852077001,0.6744907594765952,False,,1.8197564067378076,0.030635866666666667,1.957198066199054,0.030458533333333333,1.9807437005918493,0.030449633333333333,1.0896151353233592,0.0306611,1.9689708833954516
Light_NGC 7000_120.0s_Bin1_20260906-020854_181deg_0027.fit,200,120.0,15,-20.0,-20.0,2026-09-06T00:06:53.710704,181.0,6752,NGC 7000,2026-09-06 00:06:53.710704,D,196.84281861666665,False,0.0,False,319.599173553719,342.93670654296875,320.0,0.00103759765625,4095.0,336.9674556213018,359.0517272949219,340.0,0.0008697509765625,3469.8050000002913,335.0778894472362,358.6133728027344,340.0,0.000732421875,3215.2550000000265,216.06666666666666,231.17454528808594,220.0,0.0004119873046875,1834.2550000000265,360.0651741027832,344.0,0.0009765625,4007.4280000000726,373.09362411499023,359.0,0.000888824462890625,3620.142000000109,372.72595596313477,359.0,0.0008697509765625,3593.709000000672,240.46328735351562,231.0,0.000560760498046875,2308.0,336.02267253426896,1.1783931796612852,False,,1.9143755876188489,0.007658966666666667,2.035547472880185,0.007614633333333333,2.0205685355120613,0.007612408333333333,1.1223472327013082,0.007665275,2.028058004196123
Light_NGC 7000_30.0s_Bin1_20260906-020940_181deg_0028.fit,50,30.0,15,-20.0,-20.0,2026-09-06T00:09:09.738810,181.0,6752,NGC 7000,2026-09-06 00:09:09.738810,A,199.10995371666667,False,0.0,False,75.63664596273291,77.08935546875,76.0,1.52587890625e-05,220.93000000000757,76.46583590030804,77.717529296875,77.0,1.52587890625e-05,212.46500000000378,76.44776704100288,77.71914672851562,77.0,3.0517578125e-05,199.46500000000378,71.3448709880428,72.025146484375,71.0,0.0,141.93000000000757,78.00429153442383,77.0,4.9591064453125e-05,246.85700000001816,78.48916625976562,77.0,5.340576171875e-05,226.85700000001816,78.52444076538086,77.0,5.340576171875e-05,228.85700000001816,72.64215850830078,72.0,4.57763671875e-05,166.0,76.45680147065545,0.8899094001444828,False,,1.9460274474343036,0.18049426666666665,2.0849313173668254,0.17956753333333333,2.0772741387422773,0.17918689999999998,1.1720109974227093,0.18059046666666667,2.0811027280545513
Light_NGC 7000_120.0s_Bin1_20260906-021220_181deg_0028.fit,50,120.0,15,-20.0,-20.0,2026-09-06T00:10:19.728217,181.0,6752,NGC 7000,2026-09-06 00:10:19.728217,B,200.27644383333333,False,0.0,False,108.78342245989305,114.29977416992188,110.0,0.0001373291015625,741.7200000000303,112.51865671641791,116.8995361328125,113.0,7.62939453125e-05,653.1150000000416,112.15373961218836,116.97509765625,113.0,6.103515625e-05,623.8600000000151,91.24942263279446,93.90908813476562,92.0,4.57763671875e-05,376.4650000000038,117.5355453491211,113.0,0.00019073486328125,724.7140000000363,119.7042121887207,116.0,0.00019073486328125,652.4280000000726,119.69145202636719,116.0,0.00017547607421875,679.8570000000182,95.86737823486328,93.0,0.000133514404296875,430.85700000001816,112.33619816430314,1.2450915060575283,False,,1.982207640913281,0.04512356666666666,2.139711855256082,0.044891883333333334,2.1188291688145084,0.044796724999999996,1.191645816934795,0.04514761666666667,2.129270512035295
Light_NGC 7000_30.0s_Bin1_20260906-021334_181deg_0028.fit,200,30.0,15,-20.0,-20.0,2026-09-06T00:13:03.726555,181.0,6752,NGC 7000,2026-09-06 00:13:03.726555,C,203.00974946666665,False,0.0,False,134.39795918367346,141.59814453125,136.0,0.0001373291015625,940.510000000053,138.8957219251337,145.53427124023438,141.0,0.0001068115234375,833.3950000000114,139.03937007874015,145.53590393066406,140.0,0.0001678466796875,884.6500000000378,107.6958041958042,111.41241455078125,108.0,6.103515625e-05,496.0,146.38821029663086,141.0,0.000278472900390625,994.0,149.5608367919922,145.0,0.000244140625,921.0,149.50463485717773,145.0,0.000232696533203125,979.2850000000908,114.15709686279297,111.0,0.000156402587890625,629.4280000000726,138.9675460019369,1.3157096067502823,False,,1.9837026405299294,0.030635866666666667,2.1092153883448828,0.030458533333333333,2.1129731080679752,0.030449633333333333,1.1666190794998725,0.0306611,2.111094248206429
Light_NGC 7000_120.0s_Bin1_20260906-021600_181deg_0028.fit,200,120.0,15,-20.0,-20.0,2026-09-06T00:13:59.729079,181.0,6752,NGC 7000,2026-09-06 00:13:59.729079,D,203.94312486666666,False,0.0,False,333.1829268292683,357.44732666015625,335.0,0.0010528564453125,4095.0,349.0983606557377,373.71136474609375,355.0,0.0008544921875,3757.085000000261,346.3014184397163,373.4292449951172,355.0,0.000823974609375,3462.1300000003102,223.8493670886076,237.8509521484375,226.0,0.0003509521484375,2090.2750000001324,373.10548400878906,357.0,0.00098419189453125,4018.9890000013984,386.547119140625,373.0,0.00092315673828125,3729.141000000236,386.17076110839844,373.0,0.000888824462890625,3700.285000000091,245.98200225830078,237.0,0.000568389892578125,2182.4280000000726,347.699889547727,1.6780821180693453,False,,2.0184131011645046,0.007658966666666667,2.127919866718902,0.007614633333333333,2.106006621143825,0.007612408333333333,1.1820037716781016,0.007665275,2.1169632439313633
Light_NGC 7000_30.0s_Bin1_20260906-021702_181deg_0029.fit,50,30.0,15,-20.0,-20.0,2026-09-06T00:16:31.721970,181.0,6752,NGC 7000,2026-09-06 00:16:31.721970,A,206.47633971666667,False,0.0,False,76.0225,77.40830993652344,76.0,3.0517578125e-05,219.86000000001513,76.92164276401564,78.05827331542969,77.0,3.0517578125e-05,201.46500000000378,76.89513590844064,78.13433837890625,77.0,1.52587890625e-05,204.46500000000378,71.33174700644766,72.00411987304688,71.0,0.0,144.93000000000757,78.35528945922852,77.0,6.4849853515625e-05,240.85700000001816,78.90222549438477,78.0,5.340576171875e-05,218.85700000001816,78.9393539428711,78.0,6.4849853515625e-05,212.85700000001816,72.6427116394043,72.0,4.9591064453125e-05,158.0,76.90838933622814,1.2139092676646657,False,,2.0156718889311978,0.18049426666666665,2.1667794315592035,0.17956753333333333,2.1574367792549602,0.17918689999999998,1.1696409314619176,0.18059046666666667,2.162108105407082
Light_NGC 7000_120.0s_Bin1_20260906-021924_181deg_0029.fit,50,120.0,15,-20.0,-20.0,2026-09-06T00:17:23.723034,181.0,6752,NGC 7000,2026-09-06 00:17:23.723034,B,207.34302411666667,False,0.0,False,112.00121654501217,117.52774047851562,113.0,0.0001220703125,700.3700000000681,115.28542094455852,120.08932495117188,116.0,0.0001068115234375,594.185000000034,115.37321063394683,120.10432434082031,116.0,7.62939453125e-05,631.7200000000303,92.707456404089,95.01087951660156,93.0,3.0517578125e-05,345.7900000000227,120.72334671020508,117.0,0.0001678466796875,711.4280000000726,122.97426223754883,120.0,0.00017547607421875,664.5710000000545,122.95263671875,120.0,0.000156402587890625,682.5710000000545,97.0441665649414,95.0,0.000102996826171875,439.85700000001816,115.32931578925268,1.8480782263950164,False,,2.1274059868327595,0.04512356666666666,2.2639171121966104,0.044891883333333334,2.263050926821691,0.044796724999999996,1.257472566728255,0.04514761666666667,2.263484019509151
Light_NGC 7000_30.0s_Bin1_20260906-022004_181deg_0029.fit,200,30.0,15,-20.0,-20.0,2026-09-06T00:19:33.722941,181.0,6752,NGC 7000,2026-09-06 00:19:33.722941,C,209.50968923333332,False,0.0,False,138.83333333333334,145.89418029785156,140.0,0.0001220703125,1040.3200000001816,142.8125,149.5457763671875,145.0,7.62939453125e-05,866.9300000000076,143.72277227722773,149.7132568359375,145.0,0.0001678466796875,877.7900000000227,108.94444444444444,112.87777709960938,110.0,9.1552734375e-05,536.8600000000151,150.5247573852539,146.0,0.0002288818359375,1015.0,153.74847030639648,149.0,0.00023651123046875,916.2850000000908,153.69182586669922,149.0,0.00025177001953125,898.142000000109,115.52214813232422,113.0,0.000164031982421875,569.9990000001271,143.26763613861385,1.906547440996694,False,,2.1195841715956893,0.030635866666666667,2.228514703897467,0.030458533333333333,2.2555809877644495,0.030449633333333333,1.2049037630274557,0.0306611,2.2420478458309585
Light_NGC 7000_120.0s_Bin1_20260906-022240_181deg_0029.fit,200,120.0,15,-20.0,-20.0,2026-09-06T00:20:39.733464,181.0,6752,NGC 7000,2026-09-06 00:20:39.733464,D,210.60986461666667,False,0.0,False,365.1271186440678,387.8226623535156,368.0,0.000823974609375,3496.695000000087,380.04761904761904,403.1155090332031,387.0,0.000732421875,3029.1800000001967,379.9535519125683,402.9573974609375,387.0,0.0006866455078125,3131.3200000001816,237.24257425742573,249.33457946777344,239.0,0.000274658203125,1698.085000000261,405.0486640930176,391.0,0.00090789794921875,3780.8540000003995,418.0141372680664,406.0,0.000827789306640625,3393.5700000001816,417.64661026000977,405.0,0.000797271728515625,3383.4270000001998,258.8165283203125,250.0,0.0005035400390625,2118.282000000472,380.00058548009366,3.060286494478899,False,,2.2630726014676608,0.007658966666666667,2.363587121311668,0.007614633333333333,2.362180402427009,0.007612408333333333,1.284666387759064,0.007665275,2.3628837618693384
Light_NGC 7000_30.0s_Bin1_20260906-022336_181deg_0030.fit,50,30.0,15,-20.0,-20.0,2026-09-06T00:23:05.726944,181.0,6752,NGC 7000,2026-09-06 00:23:05.726944,A,213.04308928333333,False,0.0,False,77.0719892077508,78.36447143554688,77.0,1.52587890625e-05,203.93000000000757,77.92017037647706,78.99942016601562,78.0,0.0,192.46500000000378,77.92298153761367,79.06645202636719,78.0,1.52587890625e-05,209.93000000000757,71.93653752634138,72.55078125,72.0,0.0,139.46500000000378,79.36555862426758,78.0,5.7220458984375e-05,227.85700000001816,79.86450958251953,79.0,4.9591064453125e-05,213.85700000001816,79.91355895996094,79.0,5.7220458984375e-05,216.0,73.21175384521484,72.0,4.1961669921875e-05,151.85700000001816,77.92157595704536,1.9408383017335866,False,,2.2050986738587612,0.18049426666666665,2.3460825718941223,0.17956753333333333,2.341613251225025,0.17918689999999998,1.2788603336851017,0.18059046666666667,2.343847911559574
Light_NGC 7000_120.0s_Bin1_20260906-022554_181deg_0030.fit,50,120.0,15,-20.0,-20.0,2026-09-06T00:23:53.738509,181.0,6752,NGC 7000,2026-09-06 00:23:53.738509,B,213.84328203333334,False,0.0,False,113.47257769652651,118.71051025390625,114.0,0.0001068115234375,685.9950000001627,116.8345588235294,121.36843872070312,118.0,9.1552734375e-05,600.8600000000151,116.54575163398692,121.34553527832031,118.0,4.57763671875e-05,604.0,93.4826530612245,95.90065002441406,94.0,3.0517578125e-05,352.39500000001135,122.11481475830078,118.0,0.000186920166015625,710.8570000000182,124.29587173461914,121.0,0.0001678466796875,643.7140000000363,124.3061637878418,121.0,0.000156402587890625,681.7140000000363,97.99841690063477,96.0,0.000118255615234375,421.85700000001816,116.69015522875816,2.1222298680456353,False,,2.1937990498438604,0.04512356666666666,2.333460829126619,0.044891883333333334,2.3155769235517125,0.044796724999999996,1.29247084824589,0.04514761666666667,2.324518876339166
Light_NGC 7000_30.0s_Bin1_20260906-022646_181deg_0030.fit,200,30.0,15,-20.0,-20.0,2026-09-06T00:26:15.734850,181.0,6752,NGC 7000,2026-09-06 00:26:15.734850,C,216.20988771666669,False,0.0,False,139.00462962962962,145.44825744628906,140.0,0.000152587890625,990.1150000000416,141.26363636363635,149.30372619628906,144.0,0.0001373291015625,856.2300000000832,142.904181184669,149.29046630859375,144.0,0.0001220703125,855.8600000000151,109.25,113.40986633300781,111.0,6.103515625e-05,548.8600000000151,149.56632614135742,145.0,0.00026702880859375,1046.4280000000726,152.84814834594727,148.0,0.000240325927734375,940.142000000109,152.79332733154297,148.0,0.000232696533203125,1006.0,116.04286575317383,113.0,0.000152587890625,605.7140000000363,142.0839087741527,1.74390180099229,False,,2.124831982089516,0.030635866666666667,2.181338589200497,0.030458533333333333,2.2306551891461037,0.030449633333333333,1.2142724324719003,0.0306611,2.2059968891733
Light_NGC 7000_120.0s_Bin1_20260906-022930_181deg_0030.fit,200,120.0,15,-20.0,-20.0,2026-09-06T00:27:29.741016,181.0,6752,NGC 7000,2026-09-06 00:27:29.741016,D,217.44332381666666,False,0.0,False,334.2168674698795,363.18446350097656,341.0,0.0009918212890625,3946.780000000348,357.27894736842103,380.03057861328125,362.0,0.0008087158203125,3137.2550000000265,357.7758620689655,379.71400451660156,361.0,0.0006866455078125,3227.7850000001854,224.97222222222223,241.40223693847656,231.0,0.000396728515625,1787.4650000000038,379.13660049438477,363.0,0.00098419189453125,4022.4280000000726,393.5737113952637,380.0,0.00086212158203125,3626.7140000000363,393.2130317687988,379.0,0.0008544921875,3566.4280000000726,250.16460037231445,241.0,0.00057220458984375,2275.8560000001453,357.5274047186933,2.0986190163139886,False,,2.026332018066258,0.007658966666666667,2.1902120349875243,0.007614633333333333,2.1933547714474857,0.007612408333333333,1.1906107650624196,0.007665275,2.1917834032175048
Light_NGC 7000_30.0s_Bin1_20260906-023030_181deg_0031.fit,50,30.0,15,-20.0,-20.0,2026-09-06T00:29:59.731320,181.0,6752,NGC 7000,2026-09-06 00:29:59.731320,A,219.94316221666668,False,0.0,False,76.11659791312788,77.47798156738281,76.0,3.0517578125e-05,213.93000000000757,77.01543450064851,78.15971374511719,77.0,1.52587890625e-05,198.0,77.02853333333333,78.17385864257812,77.0,3.0517578125e-05,200.0,71.60974456007568,72.21377563476562,72.0,0.0,141.93000000000757,78.45660018920898,77.0,6.4849853515625e-05,240.85700000001816,79.0396728515625,78.0,5.7220458984375e-05,216.85700000001816,79.04743576049805,78.0,5.340576171875e-05,218.0,72.8704833984375,72.0,4.1961669921875e-05,159.0,77.02198391699092,1.2954097505695297,False,,2.0326560227560786,0.18049426666666665,2.1836213823534165,0.17956753333333333,2.1813398502894645,0.17918689999999998,1.2198446394037947,0.18059046666666667,2.1824806163214405
Light_NGC 7000_120.0s_Bin1_20260906-023316_181deg_0031.fit,50,120.0,15,-20.0,-20.0,2026-09-06T00:31:15.745862,181.0,6752,NGC 7000,2026-09-06 00:31:15.745862,B,221.21007125,False,0.0,False,109.43650793650794,115.02926635742188,110.0,0.0001068115234375,787.7900000000227,113.13776223776223,117.93731689453125,114.0,7.62939453125e-05,702.4650000000038,113.17542706964521,118.09251403808594,114.0,0.0001068115234375,649.8600000000151,91.83955857385399,94.60195922851562,92.0,6.103515625e-05,391.18500000003405,118.32119750976562,114.0,0.00019073486328125,787.0,120.86279296875,117.0,0.000164031982421875,700.7140000000363,120.8985710144043,117.0,0.000179290771484375,674.7140000000363,96.53804016113281,94.0,0.00011444091796875,453.14200000010896,113.15659465370372,1.4103667309255736,False,,2.011677186956345,0.04512356666666666,2.167504668091294,0.044891883333333334,2.164597420882152,0.044796724999999996,1.2182890481829733,0.04514761666666667,2.166051044486723
Light_NGC 7000_30.0s_Bin1_20260906-023404_181deg_0031.fit,200,30.0,15,-20.0,-20.0,2026-09-06T00:33:33.754831,181.0,6752,NGC 7000,2026-09-06 00:33:33.754831,C,223.51022073333334,False,0.0,False,132.0205479452055,140.90560913085938,135.0,0.0001983642578125,1078.4650000000038,138.34426229508196,145.66888427734375,140.0,0.000152587890625,977.3250000000189,139.58602150537635,145.70901489257812,140.0,0.00018310546875,898.6000000001513,107.86065573770492,111.91015625,109.0,0.0001068115234375,538.510000000053,145.2811737060547,140.0,0.00026702880859375,1108.7140000000363,149.38252639770508,145.0,0.000263214111328125,977.7140000000363,149.37163925170898,145.0,0.0002288818359375,1064.5710000000545,114.46496200561523,111.0,0.000164031982421875,634.5710000000545,138.96514190022916,1.3153792801289395,False,,1.9108685868163895,0.030635866666666667,2.092418736820964,0.030458533333333333,2.1296184435701915,0.030449633333333333,1.1716736091112445,0.0306611,2.111018590195578
Light_NGC 7000_120.0s_Bin1_20260906-023616_181deg_0031.fit,200,120.0,15,-20.0,-20.0,2026-09-06T00:34:15.736650,181.0,6752,NGC 7000,2026-09-06 00:34:15.736650,D,224.20991771666667,False,0.0,False,329.356,353.4774932861328,330.0,0.0009307861328125,3966.7650000000795,347.94144144144144,373.7670440673828,355.0,0.0008392333984375,3493.065000000155,345.3333333333333,373.4434814453125,354.0,0.0007781982421875,3293.9500000001135,226.15882352941176,239.57354736328125,228.0,0.0004119873046875,1893.185000000034,370.1690254211426,353.0,0.001033782958984375,4095.0,387.7293930053711,373.0,0.00096893310546875,3939.4280000000726,387.2886276245117,373.0,0.00090789794921875,3758.857000000018,248.49570846557617,239.0,0.000591278076171875,2351.7140000000363,346.6373873873874,1.6326157560119732,False,,1.9891027961433667,0.007658966666666667,2.119110351105748,0.007614633333333333,2.0986371620126194,0.007612408333333333,1.199706390397387,0.007665275,2.1088737565591837
